name,model,price,country,mileage,registration,transmission,power,fueltype,Citigo,Enyaq iV,Fabia,Kamiq,Karoq,Kodiaq,Octavia,Rapid,Scala,Superb,Yeti,Automat,Manuál,Benzín,CNG,Diesel,Elektřina,Hybrid,LPG,Ostatní paliva
Skoda Fabia Combi 1.0 TSI Tec 70 kW,Fabia,419490,Francie,14453,2021,Manuál,70,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1267990,Německo,22000,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Style 110 kW,Karoq,817490,Německo,15000,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Yeti 2.0 TDI Green Tec 4x4 Joy 110 kW,Yeti,440990,Německo,123182,2017,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,504490,Slovensko,6200,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,1023490,Německo,24550,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Fabia 81 kW,Fabia,440990,Slovensko,20000,2022,Automat,81,Benzín,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 200 kW,Superb,676490,Německo,29192,2016,Automat,200,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Superb 1.5 TSI ACT Ambition 110 kW,Superb,618490,Německo,19500,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 180 kW,Octavia,764990,Nizozemsko,29346,2021,Automat,180,Hybrid,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Skoda Superb 2.0 TSI 4x4 DSG Style 206 kW,Superb,762990,Německo,50000,2018,Automat,206,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Tec Style 110 kW,Superb,796490,Francie,16769,2021,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1289490,Lucembursko,18791,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 2.0 TDI Green Tec Ambition 110 kW,Superb,643490,Německo,99450,2019,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1136990,Německo,25990,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Kamiq 1.5 TSI DSG Style 110 kW,Kamiq,587990,Francie,22522,2019,Automat,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1318490,Německo,1000,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Scala 1.0 TSI 85 kW,Scala,460990,Španělsko,29741,2020,Manuál,85,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1082990,Německo,10927,2020,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Enyaq iV 60 132 kW,Enyaq iV,1144990,Francie,700,2021,Automat,132,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,752490,Německo,28195,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Style 110 kW,Karoq,793990,Německo,1001,2022,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 4x4 DSG 110 kW,Karoq,663490,Francie,47004,2018,Automat,110,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,453490,Švédsko,48200,2019,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 4x4 DSG Style 140 kW,Karoq,804990,Švédsko,30000,2020,Automat,140,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 1.8 TSI Ambition 118 kW,Superb,371990,Německo,80316,2015,Manuál,118,Benzín,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 1.5 TSI ACT 110 kW,Octavia,685990,Německo,25449,2021,Manuál,110,Benzín,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,1010490,Německo,27224,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kamiq 1.5 TSI Style 110 kW,Kamiq,662490,Německo,519,2022,Manuál,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI Ambition 85 kW,Scala,420490,Španělsko,28000,2020,Manuál,85,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.6 TDI SCR DSG 85 kW,Karoq,458490,Francie,118500,2019,Automat,85,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI DSG Ambition 81 kW,Scala,509490,Španělsko,13666,2021,Automat,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Rapid 66 kW,Rapid,244490,Polsko,134643,2017,Manuál,66,Diesel,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Enyaq iV 60 Sportline 132 kW,Enyaq iV,1119490,Francie,5000,2021,Automat,132,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1233490,Belgie,28800,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Enyaq iV 80 150 kW,Enyaq iV,1175490,Francie,1000,2021,Automat,150,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,465490,Švédsko,44660,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,526490,Polsko,8005,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Style 110 kW,Karoq,829990,Německo,1001,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 2.0 TSI DSG 140 kW,Superb,840990,Německo,19000,2020,Automat,140,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Fabia 1.0 TSI 70 kW,Fabia,384990,Francie,18379,2021,Manuál,70,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI Tec 44 kW,Citigo,214490,Francie,64094,2019,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Green Tec Ambition 140 kW,Superb,533490,Německo,123295,2018,Manuál,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,646990,Německo,13000,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 1.4 TSI ACT Style 110 kW,Superb,548990,Francie,39851,2016,Manuál,110,Benzín,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG 110 kW,Kodiaq,958990,Německo,15800,2021,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG 110 kW,Kodiaq,945990,Německo,18617,2021,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 180 kW,Kodiaq,1396490,Německo,2000,2021,Automat,180,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Rapid 1.0 TSI DSG Drive 70 kW,Rapid,360490,Německo,35001,2017,Automat,70,Benzín,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Fabia 1.0 TSI 70 kW,Fabia,397490,Francie,3073,2021,Manuál,70,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Yeti 1.2 TSI Ambition 77 kW,Yeti,213490,Německo,106000,2013,Manuál,77,Benzín,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 4x4 DSG Style 110 kW,Karoq,713990,Německo,54651,2018,Automat,110,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Ambition 110 kW,Karoq,709490,Itálie,250,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,472490,Švédsko,34890,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1085490,Německo,13990,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,448490,Francie,59345,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,852990,Německo,8000,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG Ambition 110 kW,Kodiaq,754990,Španělsko,17583,2019,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,610990,Německo,16300,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Style 110 kW,Scala,591990,Německo,9600,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG Ambition 110 kW,Kodiaq,777490,Španělsko,27053,2019,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Enyaq iV 80 153 kW,Enyaq iV,1338490,Švédsko,9270,2021,Automat,153,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,1061490,Německo,11800,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 1.2 TSI 63 kW,Octavia,290990,Německo,54000,2017,Manuál,63,Benzín,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI DSG 85 kW,Scala,460990,Španělsko,17466,2021,Automat,85,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb Combi 2.0 TDI Green Tec Business Edition 110 kW,Superb,622990,Německo,39999,2019,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Skoda Kamiq 1.5 TSI DSG Ambition 110 kW,Kamiq,597490,Německo,2000,2021,Automat,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,1005490,Německo,8307,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Fabia 1.4 TDI 77 kW,Fabia,302490,Polsko,49117,2018,Manuál,77,Diesel,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
